ID,distance,latitude,longitude,geometry,id_cukrarna,distance_mhd,stop_name_mhd,district,admin_district,street,house_num
715,1.130844896627103,50.0368,14.3394,POINT (14.3394 50.0368),596,0.3994278699147972,Malá Ohrada,Praha 13,Praha 13,Přecechtělova,2405/23
716,1.51357638283859,50.0368,14.3444,POINT (14.3444 50.0368),63,0.6064383919777767,Malá Ohrada,Praha 13,Praha 13,Klausova,2541/15
717,1.2699560023094725,50.0368,14.3494,POINT (14.3494 50.0368),13,0.4491325922993149,Praha-Holyně,Praha 13,Praha 13,K Opatřilce,923
718,1.138673536103236,50.0368,14.3544,POINT (14.3544 50.0368),13,0.784048676081753,Praha-Holyně,Praha 5,Praha 5,K Opatřilce,ev. č. 87
719,0.8178835084221886,50.0368,14.3594,POINT (14.3594 50.0368),192,0.7691774140749948,Stará Holyně,Praha 5,Praha 5,V Klukovicích,319
720,0.7929845600130044,50.0368,14.3644,POINT (14.3644 50.0368),192,0.2712954833064108,Klukovice,Praha 5,Praha 5,Do Klukovic,1127/18
721,0.4926817587924189,50.0368,14.3694,POINT (14.3694 50.0368),347,0.3060180747771184,Grussova,Praha 5,Praha 5,Lamačova,912/31
722,0.1648255716715366,50.0368,14.3744,POINT (14.3744 50.0368),347,0.3494665791852782,Poliklinika Barrandov,Praha 5,Praha 5,Gabinova,865/5
723,0.3687122344490724,50.0368,14.3794,POINT (14.3794 50.0368),126,0.2947795253001711,Chaplinovo náměstí,Praha 5,Praha 5,Renoirova,615/8
724,0.8587566663976344,50.0368,14.3844,POINT (14.3844 50.0368),126,0.1608995383791254,Dreyerova,Praha 5,Praha 5,Renoirova,624/1
725,0.6941156284332614,50.0368,14.3894,POINT (14.3894 50.0368),302,0.1627542158589491,Slivenecká,Praha 5,Praha 5,V bokách II,474/17
727,0.7650401941829246,50.0368,14.3994,POINT (14.3994 50.0368),302,0.0873312363024766,Terasy,Praha 5,Praha 5,Pod Habrovou,493/24
728,0.7213653975884478,50.0368,14.4044,POINT (14.4044 50.0368),629,0.3832829262252127,Serpentina,Praha 5,Praha 5,Zbraslavská,47/61
729,0.3201006255570961,50.0368,14.4094,POINT (14.4094 50.0368),639,0.2767680831205181,U Staré pošty,Praha 4,Praha 4,Na Mlejnku,11/4
730,0.124302027166344,50.0368,14.4144,POINT (14.4144 50.0368),165,0.2383548719276186,Branické náměstí,Praha 4,Praha 4,Mezivrší,89/14
731,0.5543425686382424,50.0368,14.4194,POINT (14.4194 50.0368),527,0.2701304538449725,Vlnitá,Praha 4,Praha 4,Nad křížkem,1750/3
732,0.7913143431955614,50.0368,14.4244,POINT (14.4244 50.0368),338,0.278585062579106,Pod Ryšánkou,Praha 4,Praha 4,Pod Zemankou,707/25
733,0.8285975897343362,50.0368,14.4294,POINT (14.4294 50.0368),587,0.276699027992912,Pod Ryšánkou,Praha 4,Praha 4,Branická,1861/146
734,0.4209498949796953,50.0368,14.4344,POINT (14.4344 50.0368),587,0.169910275743204,Na Vrstevnici,Praha 4,Praha 4,Nad obcí I,339/1
735,0.5327979565025819,50.0368,14.4394,POINT (14.4394 50.0368),587,0.311799419855874,Na Staré cestě,Praha 4,Praha 4,Pod vrstevnicí,1528/16
736,1.0032938307511703,50.0368,14.4444,POINT (14.4444 50.0368),587,0.2037497740795699,Nádraží Krč,Praha 4,Praha 4,Krčská,44/13
738,0.7487985537053509,50.0368,14.4544,POINT (14.4544 50.0368),436,0.1677345266152415,Rosečská,Praha 4,Praha 4,Vídeňská,2022/4
739,0.7604282705036675,50.0368,14.4594,POINT (14.4594 50.0368),436,0.3812391988430989,U Labutě,Praha 4,Praha 4,U Michelského lesa,222
741,1.26548001350144,50.0368,14.4694,POINT (14.4694 50.0368),469,0.7836745783625444,Starý Spořilov,Praha 11,Praha 11,U Michelského lesa,2400
744,0.900333613527476,50.0368,14.4844,POINT (14.4844 50.0368),303,0.3351611885480718,Dědinova,Praha 11,Praha 11,Kloboukova,2194/10
745,0.6282672012906169,50.0368,14.4894,POINT (14.4894 50.0368),303,0.3398285407042665,Chodovec,Praha 11,Praha 11,Kloknerova,2295/26
746,0.5393932871666309,50.0368,14.4944,POINT (14.4944 50.0368),141,0.1416514491218763,Pod Chodovem,Praha 11,Praha 11,Türkova,1267/7
747,0.1263627686041254,50.0368,14.4994,POINT (14.4994 50.0368),232,0.119931303911057,Benkova,Praha 11,Praha 11,Kunínova,1722/7
748,0.1295322741360358,50.0368,14.5044,POINT (14.5044 50.0368),88,0.2215336656852974,Brodského,Praha 11,Praha 11,Brodského,1679/1
749,0.5975663080468238,50.0368,14.5094,POINT (14.5094 50.0368),88,0.0773349235873086,Donovalská,Praha 11,Praha 11,Donovalská,754/26
750,0.7894135435160665,50.0368,14.5144,POINT (14.5144 50.0368),588,0.3060081708896789,Brechtova,Praha 11,Praha 11,Matúškova,782/2
751,0.5716865203908184,50.0368,14.5194,POINT (14.5194 50.0368),588,0.2589196992434107,Prašná,Praha 11,Praha 11,Boháčova,860/7
752,0.7429916926247467,50.0368,14.5244,POINT (14.5244 50.0368),40,0.3339875641112623,Wagnerova,Praha 11,Praha 11,Květnového vítězství,2/85
753,0.5541895894180033,50.0368,14.5294,POINT (14.5294 50.0368),40,0.2447911415492255,Wagnerova,Praha 11,Praha 11,Stachova,287/19
754,0.8235687868837401,50.0368,14.5344,POINT (14.5344 50.0368),40,0.4805718983704605,Jižní Město,Praha 11,Praha 11,K Jezeru,472/38
757,0.9776118000793445,50.0368,14.5494,POINT (14.5494 50.0368),101,0.3754474706506484,Newtonova,Praha 15,Praha 15,U břehu,143/16
758,0.4313889202153828,50.0368,14.5544,POINT (14.5544 50.0368),101,0.3610391279370813,Nové Petrovice,Petrovice,Praha 15,Ampérova,426/10
759,0.1803273947979665,50.0368,14.5594,POINT (14.5594 50.0368),101,0.1955712663452934,Morseova,Petrovice,Praha 15,Lebeděvova,436/17
760,0.7035549290173215,50.0368,14.5644,POINT (14.5644 50.0368),101,0.2648610727288323,Sídliště Petrovice,Petrovice,Praha 15,Rezlerova,296/34
763,2.1453932613907374,50.0368,14.5794,POINT (14.5794 50.0368),22,0.3800621171449743,Na Blanici,Praha 22,Praha 22,Františka Diviše,1573/7
764,1.6154515384097532,50.0368,14.5844,POINT (14.5844 50.0368),22,0.1753539987814189,Na Blanici,Praha 22,Praha 22,Vodická,1014/4
765,1.11027253405669,50.0368,14.5894,POINT (14.5894 50.0368),22,0.2536909917410979,Na Vrchách,Praha 22,Praha 22,Kašperská,463/13
766,0.6868599033358135,50.0368,14.5944,POINT (14.5944 50.0368),22,0.2125327933588714,Picassova,Praha 22,Praha 22,V bytovkách,803/12
774,2.911038833576796,50.0368,14.6344,POINT (14.6344 50.0368),583,0.1357399212465691,Královice,Královice,Praha 22,Ke zbrojnici,29
775,3.148337338506192,50.0368,14.6394,POINT (14.6394 50.0368),583,0.2483417883968567,Pod Hradem,Královice,Praha 22,Jitkovská,26
787,0.6597362656431438,50.0418,14.3144,POINT (14.3144 50.0418),10,0.3474207397105137,Vackova,Řeporyje,Praha 13,Vejtasova,2981/2
788,0.5272888579459959,50.0418,14.3194,POINT (14.3194 50.0418),582,0.1720193315476181,Holýšovská,Praha 13,Praha 13,Holýšovská,2923/4
789,0.5055489388912533,50.0418,14.3244,POINT (14.3244 50.0418),552,0.3217078598355309,Amforová,Praha 13,Praha 13,Bellušova,1815/29
790,0.7015559424719114,50.0418,14.3294,POINT (14.3294 50.0418),596,0.2333103621360345,Amforová,Praha 13,Praha 13,Amforová,1903/8
791,0.9015380299398252,50.0418,14.3344,POINT (14.3344 50.0418),596,0.0712436921580869,Píškova,Praha 13,Praha 13,Píškova,1941/2
792,1.0101956169854016,50.0418,14.3394,POINT (14.3394 50.0418),118,0.1886293780523854,Malá Ohrada,Praha 13,Praha 13,Na Hvížďalce,1206/19a
793,0.961134483735608,50.0418,14.3444,POINT (14.3444 50.0418),63,0.4937670931363784,Malá Ohrada,Praha 13,Praha 13,Diabasová,1178/15
795,0.583696243581984,50.0418,14.3544,POINT (14.3544 50.0418),13,0.9014155660020025,Stará Stodůlecká,Praha 13,Praha 13,K Nové Vsi,380/4
801,1.0665712422645308,50.0418,14.3844,POINT (14.3844 50.0418),302,0.6198053722344551,Dreyerova,Praha 5,Praha 5,K Dalejím,ev. č. 6
802,0.515018651473524,50.0418,14.3894,POINT (14.3894 50.0418),302,0.4344753454221304,Slivenecká,Praha 5,Praha 5,K Dalejím,114/1
803,0.0849193568946264,50.0418,14.3944,POINT (14.3944 50.0418),204,0.0629303435636586,Nádraží Hlubočepy,Praha 5,Praha 5,Hlubočepská,22/52
804,0.6026783312309796,50.0418,14.3994,POINT (14.3994 50.0418),204,0.3328388722673872,Žvahov,Praha 5,Praha 5,Pod Žvahovem,285/36
805,0.6969283944913146,50.0418,14.4044,POINT (14.4044 50.0418),629,0.0592298756268982,Hlubočepy,Praha 5,Praha 5,Zbraslavská,233
807,0.1655463726353243,50.0418,14.4144,POINT (14.4144 50.0418),332,0.1776312160066174,Dobeška,Praha 4,Praha 4,Nad lomem,1777/1a
808,0.4650494672964725,50.0418,14.4194,POINT (14.4194 50.0418),332,0.1292334688558847,U Háje,Praha 4,Praha 4,U dubu,312/30
809,0.2597301054695718,50.0418,14.4244,POINT (14.4244 50.0418),338,0.2205048704846641,Pod Pekařkou,Praha 4,Praha 4,V křovinách,1540/16
810,0.4947506138248929,50.0418,14.4294,POINT (14.4294 50.0418),442,0.1889456988397116,Nové Podolí,Praha 4,Praha 4,U družstva Práce,1468/60
811,0.2521477638280678,50.0418,14.4344,POINT (14.4344 50.0418),587,0.4678555359362166,Ryšánka,Praha 4,Praha 4,Hudečkova,1296/6
812,0.4126176719111842,50.0418,14.4394,POINT (14.4394 50.0418),587,0.1716200090498212,Ryšánka,Praha 4,Praha 4,Matěchova,437/5
813,0.9449752332963216,50.0418,14.4444,POINT (14.4444 50.0418),587,0.0218324246200436,Antala Staška,Praha 4,Praha 4,Antala Staška,1071/57a
814,0.7843617824896918,50.0418,14.4494,POINT (14.4494 50.0418),5,0.2444345033109423,Poliklinika Budějovická,Praha 4,Praha 4,Na krčské stráni,1387/4
815,0.3173946306264159,50.0418,14.4544,POINT (14.4544 50.0418),5,0.2739993180762624,Lísek,Praha 4,Praha 4,Pod rovinou,652/17
816,0.4497836116072392,50.0418,14.4594,POINT (14.4594 50.0418),5,0.1028778426340049,Kačerov,Praha 4,Praha 4,Budějovická,618/53
819,0.4812534992200146,50.0418,14.4744,POINT (14.4744 50.0418),469,0.1284176692331515,Starý Spořilov,Praha 4,Praha 4,Nad sady,1189/7
820,0.3709323012512058,50.0418,14.4794,POINT (14.4794 50.0418),469,0.3120052645332605,Roztylské náměstí,Praha 4,Praha 4,Vestavěná,1009/18
821,0.8121740045776611,50.0418,14.4844,POINT (14.4844 50.0418),469,0.3936202608623875,Nad Pahorkem,Praha 4,Praha 4,Boční I,930/5
822,1.005980994100313,50.0418,14.4894,POINT (14.4894 50.0418),141,0.1773638587446942,Choceradská,Praha 11,Praha 11,Türkova,2297/22
823,0.4810153779879402,50.0418,14.4944,POINT (14.4944 50.0418),141,0.1241908880228688,Městský archiv Chodovec,Praha 11,Praha 11,Blažimská,3141/8
824,0.2584643635607229,50.0418,14.4994,POINT (14.4994 50.0418),141,0.0943775664142742,Knovízská,Praha 11,Praha 11,Čenětická,2218/2
827,0.7031098948003305,50.0418,14.5144,POINT (14.5144 50.0418),450,0.2088202595205336,K Obecním hájovnám,Praha 15,Praha 15,K obecním hájovnám,1475/22
828,0.4968864215855634,50.0418,14.5194,POINT (14.5194 50.0418),450,0.3565266664649874,Nad Košíkem,Praha 15,Praha 15,Pod Košíkem,ev. č. 98
834,0.7101222658120888,50.0418,14.5494,POINT (14.5494 50.0418),193,0.2780988783164527,Livornská,Praha 15,Praha 15,Nad přehradou,765
835,0.5097600599692363,50.0418,14.5544,POINT (14.5544 50.0418),190,0.1958273344094021,Nové Petrovice,Praha 15,Praha 15,Livornská,441
836,0.1456204345883368,50.0418,14.5594,POINT (14.5594 50.0418),190,0.232106656100215,Holoubkovská,Praha 15,Praha 15,Veronské nám.,591
837,0.6313519645962162,50.0418,14.5644,POINT (14.5644 50.0418),190,0.2970355275446042,Janovská,Praha 15,Praha 15,Parmská,390
838,1.1798539297004205,50.0418,14.5694,POINT (14.5694 50.0418),190,0.2867143798689858,Janovská,Praha 15,Praha 15,Mantovská,780/4
840,2.286286351245016,50.0418,14.5794,POINT (14.5794 50.0418),190,0.3003492004227203,Fruta,Praha 22,Praha 22,Přátelství,1563
841,1.879101592490763,50.0418,14.5844,POINT (14.5844 50.0418),22,0.3121448020398187,Bečovská,Praha 22,Praha 22,Přátelství,1000
846,1.495622064500496,50.0418,14.6094,POINT (14.6094 50.0418),541,0.421904399668164,Netluky,Praha 22,Praha 22,Netluky,834
850,2.9819789890576485,50.0418,14.6294,POINT (14.6294 50.0418),541,0.8675517490158886,Královice,Královice,Praha 22,K Hájku,112
858,1.809085345597216,50.0468,14.2794,POINT (14.2794 50.0468),592,0.2248415435574286,Třebonice,Praha 13,Praha 13,K Náplavce,150/30
859,1.5608180270175105,50.0468,14.2844,POINT (14.2844 50.0468),329,0.4665969638878084,Třebonice,Praha 13,Praha 13,K Chabům,55/8
861,0.5979247163839798,50.0468,14.2944,POINT (14.2944 50.0468),329,0.4746410988079398,Obchodní centrum Zličín,Praha 13,Praha 13,K Chabům,1
862,0.4598852990650291,50.0468,14.2994,POINT (14.2994 50.0468),224,0.4268028498939444,Obchodní centrum Zličín,Praha 13,Praha 13,Thomasova,229/8
863,0.1221654281135952,50.0468,14.3044,POINT (14.3044 50.0468),224,0.3132574530844842,Stodůlky,Praha 13,Praha 13,náměstí Junkových,2808/2
864,0.1571833637018821,50.0468,14.3094,POINT (14.3094 50.0468),10,0.2428965539339649,Stodůlky,Praha 13,Praha 13,Hábova,1517/5
865,0.4021156951359552,50.0468,14.3144,POINT (14.3144 50.0468),10,0.2430970390209686,Vackova,Praha 13,Praha 13,Klukovická,1524/20
866,0.3046970380794236,50.0468,14.3194,POINT (14.3194 50.0468),582,0.2427062425193141,Kovářova - KD Mlejn,Praha 13,Praha 13,Kettnerova,2061/2
867,0.268824359581892,50.0468,14.3244,POINT (14.3244 50.0468),552,0.375652066633147,Luka,Praha 13,Praha 13,U jezera,2039/18
868,0.4906823719683107,50.0468,14.3294,POINT (14.3294 50.0468),96,0.2808424361117775,Lužiny,Praha 13,Praha 13,Bronzová,2019/19
869,0.7052928784416953,50.0468,14.3344,POINT (14.3344 50.0468),96,0.4822530997032906,Archeologická,Praha 13,Praha 13,Zázvorkova,1480/11
871,0.4155665108811555,50.0468,14.3444,POINT (14.3444 50.0468),63,0.3661810574751191,Ovčí hájek,Praha 13,Praha 13,Suchý vršek,2122/33
872,0.4756485052063274,50.0468,14.3494,POINT (14.3494 50.0468),293,0.1990564237939623,Ovčí hájek,Praha 13,Praha 13,Řeporyjská,1053/26
875,1.0961489609301636,50.0468,14.3644,POINT (14.3644 50.0468),198,0.4927897610644315,Sídliště Jinonice,Praha 5,Praha 5,Pod Vavřincem,252/37
883,1.0330054875255552,50.0468,14.4044,POINT (14.4044 50.0468),629,0.1739054981519688,Nad Zlíchovem,Praha 5,Praha 5,Prosluněná,555/1
884,0.7280962968705783,50.0468,14.4094,POINT (14.4094 50.0468),17,0.2119708735388403,Zlíchov,Praha 5,Praha 5,Na Zlíchově,221/8
885,0.173459325107188,50.0468,14.4144,POINT (14.4144 50.0468),17,0.0391930358822471,Dvorce,Praha 4,Praha 4,Podolská,ev. č. 2
886,0.3822329883940878,50.0468,14.4194,POINT (14.4194 50.0468),17,0.1314838185741736,Za Skalkou,Praha 4,Praha 4,Terasovitá,954/1
887,0.3532577891958764,50.0468,14.4244,POINT (14.4244 50.0468),338,0.3361541653879937,Pod Pekařkou,Praha 4,Praha 4,Nad cihelnou,975/29
888,0.1079074945967901,50.0468,14.4294,POINT (14.4294 50.0468),442,0.2234169843426597,Milevská,Praha 4,Praha 4,Kaplická,488/33
889,0.4942099431137616,50.0468,14.4344,POINT (14.4344 50.0468),545,0.251019130405071,Sídliště Pankrác,Praha 4,Praha 4,Pujmanové,1221/4
890,0.2827688294571399,50.0468,14.4394,POINT (14.4394 50.0468),545,0.0579405380556696,Krčský hřbitov,Praha 4,Praha 4,Na Strži,1202/45
891,0.7291933584123208,50.0468,14.4444,POINT (14.4444 50.0468),545,0.2348086247202781,Zelená liška,Praha 4,Praha 4,Za Zelenou liškou,552/14
892,0.3299232016754611,50.0468,14.4494,POINT (14.4494 50.0468),378,0.2474290186798668,Budějovická,Praha 4,Praha 4,Přímětická,1203/40
893,0.3511267363940001,50.0468,14.4544,POINT (14.4544 50.0468),5,0.1333653618178902,Brumlovka,Praha 4,Praha 4,Bítovská,1122/5
894,0.4741897623638393,50.0468,14.4594,POINT (14.4594 50.0468),5,0.2036265620640306,Vyskočilova,Praha 4,Praha 4,Hodonínská,882/10
895,0.9708099074744114,50.0468,14.4644,POINT (14.4644 50.0468),5,0.2983608972371632,Pekárenská,Praha 4,Praha 4,Na dědinách,733/22
896,0.8863886618981062,50.0468,14.4694,POINT (14.4694 50.0468),138,0.1368011613703563,V Zápolí,Praha 4,Praha 4,Krajová,1105/1
897,0.3326204556120372,50.0468,14.4744,POINT (14.4744 50.0468),138,0.2016482324105874,Severozápadní,Praha 4,Praha 4,Trenčínská,2621/26
898,0.2272396863257972,50.0468,14.4794,POINT (14.4794 50.0468),138,0.2725931310522727,Roztylské náměstí,Praha 4,Praha 4,Severovýchodní IV,573/3
899,0.7801854796082319,50.0468,14.4844,POINT (14.4844 50.0468),138,0.1479676214583395,Lešanská,Praha 4,Praha 4,Severní I,2914/2
900,1.2523890913413902,50.0468,14.4894,POINT (14.4894 50.0468),141,0.141886223155096,Sídliště Spořilov,Praha 4,Praha 4,Bělčická,2829/20
901,0.8876127925400469,50.0468,14.4944,POINT (14.4944 50.0468),141,0.4780471674648675,Sídliště Spořilov,Praha 4,Praha 4,Choceradská,2756/17
902,0.7894836938472566,50.0468,14.4994,POINT (14.4994 50.0468),141,0.6082042625975711,Knovízská,Praha 10,Praha 10,Milínská,3219/38
905,0.5041618611778801,50.0468,14.5144,POINT (14.5144 50.0468),450,0.1017625001867925,Na Košíku,Praha 15,Praha 15,Tesaříkova,1022/5
906,0.0819254176450661,50.0468,14.5194,POINT (14.5194 50.0468),450,0.1114056165772311,Toulcův dvůr,Praha 15,Praha 15,Chudenická,1063/11
907,0.6126127372543672,50.0468,14.5244,POINT (14.5244 50.0468),450,0.0237301281921313,Hostivařský hřbitov,Praha 15,Praha 15,Dobropolská,1235/2
909,0.8808143849590193,50.0468,14.5344,POINT (14.5344 50.0468),140,0.5749306454174977,K Lesoparku,Praha 15,Praha 15,U břehu,444/49
910,0.6894337728094969,50.0468,14.5394,POINT (14.5394 50.0468),131,0.3558375697423945,K Lesoparku,Praha 15,Praha 15,Řepčická,1228/4
912,0.268059122569616,50.0468,14.5494,POINT (14.5494 50.0468),193,0.1293171747241663,Hostivařský pivovar,Praha 15,Praha 15,Lochotínská,656
913,0.3310361554012583,50.0468,14.5544,POINT (14.5544 50.0468),193,0.2016115342883802,Boloňská,Praha 15,Praha 15,Dýšinská,286
914,0.6893649670160117,50.0468,14.5594,POINT (14.5594 50.0468),190,0.2561860716802912,Na Vartě,Praha 15,Praha 15,Boloňská,313/12
915,0.9233764400171754,50.0468,14.5644,POINT (14.5644 50.0468),190,0.1878859277200043,Praha-Horní Měcholupy,Praha 15,Praha 15,Na kameni,197
916,1.3587030735995322,50.0468,14.5694,POINT (14.5694 50.0468),190,0.3863154483605856,Na Křečku,Praha 15,Praha 15,K Měcholupům,ev. č. 3
917,1.8589174361544492,50.0468,14.5744,POINT (14.5744 50.0468),190,0.1089221236406878,Průmstav,Dolní Měcholupy,Praha 15,Kutnohorská,425
928,3.286829008631257,50.0468,14.6294,POINT (14.6294 50.0468),541,0.3936372898942679,Hájek,Praha 22,Praha 22,U Markéty,241
935,0.9410755541360126,50.0518,14.2894,POINT (14.2894 50.0518),329,0.3300213773996812,Zličín,Zličín,Praha 17,Řevnická,176
937,0.197697373762522,50.0518,14.2994,POINT (14.2994 50.0518),329,0.3121167004147767,Obchodní centrum Zličín,Praha 13,Praha 13,Sárská,2664/3
939,0.6059717005721915,50.0518,14.3094,POINT (14.3094 50.0518),10,0.0859842117947526,Lýskova,Praha 13,Praha 13,Kovářova,193/54
940,0.7100648733350975,50.0518,14.3144,POINT (14.3144 50.0518),10,0.3343511075218606,Mototechna,Praha 13,Praha 13,Kocianova,1584/1
941,0.7236691442328352,50.0518,14.3194,POINT (14.3194 50.0518),582,0.3846186815624489,Mládí,Praha 13,Praha 13,Voleníkova,2743/15
942,0.6049334780537302,50.0518,14.3244,POINT (14.3244 50.0518),96,0.2903759756019939,Mládí,Praha 13,Praha 13,U Cikánky,77/7
943,0.0810146103511688,50.0518,14.3294,POINT (14.3294 50.0518),96,0.1925751412205288,Nárožní,Praha 13,Praha 13,Harmonická,1415/15
944,0.5130616155107259,50.0518,14.3344,POINT (14.3344 50.0518),96,0.3285822832442489,Kodymova,Praha 13,Praha 13,Wiedermannova,1405/2
945,0.3343904888265843,50.0518,14.3394,POINT (14.3394 50.0518),118,0.2309970667824288,Kodymova,Praha 13,Praha 13,Volutová,2517/4
946,0.1940658499202955,50.0518,14.3444,POINT (14.3444 50.0518),63,0.2545388844127635,Poliklinika Lípa,Praha 13,Praha 13,Petržílkova,2704/34
947,0.0632253086442709,50.0518,14.3494,POINT (14.3494 50.0518),100,0.3146121718528969,Poliklinika Lípa,Praha 13,Praha 13,Petržílkova,2835/1
949,0.6642307924571447,50.0518,14.3594,POINT (14.3594 50.0518),198,0.1013481231345988,Karlštejnská,Praha 5,Praha 5,Butovická,44/70
950,1.15659144199587,50.0518,14.3644,POINT (14.3644 50.0518),198,0.1598778083723135,Sídliště Jinonice,Praha 5,Praha 5,Polívkova,541/6
951,1.6882698190006027,50.0518,14.3694,POINT (14.3694 50.0518),198,0.3241657776150297,Jinonice,Praha 5,Praha 5,U Tyršovy školy,430/1
956,1.1838819210439442,50.0518,14.3944,POINT (14.3944 50.0518),204,0.504625176069812,Nad Dívčími hrady,Praha 5,Praha 5,Výmolova,357
958,1.4030306507400196,50.0518,14.4044,POINT (14.4044 50.0518),17,0.2233317442912199,Pod Děvínem,Praha 5,Praha 5,Nový Zlíchov,1343/15a
959,0.9232599454467132,50.0518,14.4094,POINT (14.4094 50.0518),17,0.1497308948883319,Lihovar,Praha 5,Praha 5,Nádražní,2584/2
961,0.5801797313120308,50.0518,14.4194,POINT (14.4194 50.0518),209,0.3293313133988343,Kublov,Praha 4,Praha 4,Břidličná,11/1
962,0.5917206771388699,50.0518,14.4244,POINT (14.4244 50.0518),30,0.4282690082435028,Na Hřebenech,Praha 4,Praha 4,Vápencová,478/24
963,0.6281400201388745,50.0518,14.4294,POINT (14.4294 50.0518),442,0.1282671915259502,Na Hřebenech,Praha 4,Praha 4,Na Hřebenech II,676/23
964,0.3691542129695891,50.0518,14.4344,POINT (14.4344 50.0518),38,0.3200590630323703,Sídliště Pankrác,Praha 4,Praha 4,Pujmanové,1556/20
965,0.1657563789171259,50.0518,14.4394,POINT (14.4394 50.0518),491,0.0367102089101368,Pankrác,Praha 4,Praha 4,Hvězdova,1280/27
967,0.398746622874133,50.0518,14.4494,POINT (14.4494 50.0518),378,0.4705727251339029,Ohradní,Praha 4,Praha 4,Na křivině,1363/4
968,0.3864159051552207,50.0518,14.4544,POINT (14.4544 50.0518),267,0.1089532038999186,Ohradní,Praha 4,Praha 4,Michelská,8/27
969,0.8352403947170057,50.0518,14.4594,POINT (14.4594 50.0518),267,0.2515968774255478,Hadovitá,Praha 4,Praha 4,Vnější,1018/3
970,1.1741396556537054,50.0518,14.4644,POINT (14.4644 50.0518),507,0.2655893917308818,Pekárenská,Praha 4,Praha 4,Pekárenská,68/5
972,0.677326745759621,50.0518,14.4744,POINT (14.4744 50.0518),138,0.1174348950011529,Teplárna Michle,Praha 4,Praha 4,Chodovská,1476/3b
974,0.9781740824726888,50.0518,14.4844,POINT (14.4844 50.0518),138,0.3462357793604382,Spořilov,Praha 4,Praha 4,Huťská,1788/16
975,1.4594266145205903,50.0518,14.4894,POINT (14.4894 50.0518),138,0.2099985135364433,Měchenická,Praha 10,Praha 10,K vodě,3186/2
976,1.400138259280698,50.0518,14.4944,POINT (14.4944 50.0518),141,0.0502194030933047,U Lípy,Praha 10,Praha 10,U záběhlického zámku,233/5
978,0.6447494336350893,50.0518,14.5044,POINT (14.5044 50.0518),121,0.1924490845206216,Záběhlická škola,Praha 10,Praha 10,Nad Meandry,3290/3
979,0.4877837449765745,50.0518,14.5094,POINT (14.5094 50.0518),277,0.2214159450262435,Práčská,Praha 10,Praha 10,Práčská,1882
980,0.1760386082541832,50.0518,14.5144,POINT (14.5144 50.0518),325,0.5171692466802982,Práčská,Praha 10,Praha 10,Mattioliho,3274/3
981,0.5393484719975042,50.0518,14.5194,POINT (14.5194 50.0518),325,0.2176799117987999,Obchodní centrum Hostivař,Praha 15,Praha 15,Švehlova,1362/36
982,0.4562076547475727,50.0518,14.5244,POINT (14.5244 50.0518),140,0.1368843363538326,Na Groši,Praha 15,Praha 15,Trhanovské náměstí,1015/14
983,0.1056208206290545,50.0518,14.5294,POINT (14.5294 50.0518),140,0.1121151635790882,Hostivařská,Praha 15,Praha 15,U potoka,243/5
984,0.6559238456180441,50.0518,14.5344,POINT (14.5344 50.0518),140,0.3154092821170485,Nádraží Hostivař,Praha 15,Praha 15,Hornoměcholupská,613/35
985,0.5611635757070795,50.0518,14.5394,POINT (14.5394 50.0518),131,0.2315831860051761,K Lesoparku,Praha 15,Praha 15,Weilova,1449/2d
986,0.1333447031962902,50.0518,14.5444,POINT (14.5444 50.0518),131,0.2000228309579559,Gercenova,Praha 15,Praha 15,Horolezecká,912/12
987,0.5054579646054338,50.0518,14.5494,POINT (14.5494 50.0518),193,0.5705407266825486,Za Nadjezdem,Praha 15,Praha 15,U Hostivařského nádraží,803
988,0.5414951495379452,50.0518,14.5544,POINT (14.5544 50.0518),193,0.4696102753964851,Boloňská,Praha 15,Praha 15,U Golfu,736
989,0.9731373181433708,50.0518,14.5594,POINT (14.5594 50.0518),193,0.5874408904374628,Boloňská,Dolní Měcholupy,Praha 15,U Přejezdu,49
993,2.5983057505706806,50.0518,14.5794,POINT (14.5794 50.0518),190,0.2803212295556228,Dubečský hřbitov,Dubeč,Praha 15,Zátiší,1089/4
994,2.687350189089892,50.0518,14.5844,POINT (14.5844 50.0518),22,0.3358869612526209,Dubečský hřbitov,Dubeč,Praha 15,Halštatská,1711/29
1002,3.277565840672159,50.0518,14.6244,POINT (14.6244 50.0518),541,0.1661914007836617,U Mezníku,Praha 22,Praha 22,Pod Jankovem,48
1003,3.651073975254609,50.0518,14.6294,POINT (14.6294 50.0518),541,0.2368781416580674,Hájek,Praha 22,Praha 22,Předpolní,90
1010,0.8069300046185417,50.0568,14.2794,POINT (14.2794 50.0568),592,0.4295968687607603,Depo Zličín,Zličín,Praha 17,Na Radosti,414
1011,0.6275935592114337,50.0568,14.2844,POINT (14.2844 50.0568),592,0.1719664851723706,Nový Zličín,Zličín,Praha 17,Sazovická,457/22
1012,0.8675605562574077,50.0568,14.2894,POINT (14.2894 50.0568),592,0.2501496123137223,Zličín,Zličín,Praha 17,K metru,227/8
1013,0.7531224891894718,50.0568,14.2944,POINT (14.2944 50.0568),329,0.4118751875937824,Sídliště Zličín,Zličín,Praha 17,Do zahrádek I,171/1
